,ACH-000217,ACH-000221,ACH-000316,ACH-000361,ACH-000393,ACH-000420,ACH-000422,ACH-000471,ACH-000475,ACH-000476,ACH-000478,ACH-000480,ACH-000483,ACH-000493,ACH-000537,ACH-000577,ACH-000620,ACH-000671,ACH-000734,ACH-000739,ACH-000848,ACH-001318,ACH-001853,ACH-002523
CENPP,0.0009627387435814,-0.3790105474483822,-0.3693823016842891,-0.3296052702988442,-0.1549153189861025,-0.3008412479800644,-0.2960018724191309,-0.195767927496141,-0.0929366501466864,-0.2684999326568509,-0.7007768442060736,-0.3709283774079895,-0.0315842477572039,-0.0473443066099935,0.0078256199394647,-0.0061312547238235,-0.0430904277936981,-0.1542074993295764,-0.760148089899181,-0.2461301789862461,-0.5313847460348388,-0.0712968618080035,0.0240516562281981,-0.8574462366057969
MED25,-0.1860459112225448,-0.3699195911100796,-0.0727766183681291,0.2025618496446849,-0.2384635139530473,-0.0778525628748198,-0.14686562940655,-0.7780756611320916,-0.1753505684129321,-0.3574914116833749,-0.2695101759837092,-0.4687332390409691,-0.2438095237795347,0.0318376943190246,-0.0921270408704523,-0.0539982876107448,-0.3838957081239096,-0.0276534875924581,-0.3895452890766407,-0.4103343599151516,-0.1550636179332126,-0.3003029372547698,-0.0224377244567046,-0.1197794671353277
BICD2,-0.2104393751788514,-0.1255504358487208,-0.1017347730055544,-0.1401066669969475,-0.0832037098325648,-0.0238443290245426,-0.096163024914581,-0.1999604122649575,-0.1404845811692156,-0.2832080041596184,-0.0789508922674555,-0.0601568938023815,-0.1623896686553462,-0.0523231237435266,0.1879192431206032,-0.207317214887084,-0.1064986965527223,-0.1320401363726889,0.0500504632100488,-0.1928573475035686,-0.1525722632532319,-0.2523326713198572,-0.133106800948531,-0.1473143615094419
NDFIP1,-0.0054594138906881,0.0949099559261698,-0.0198523455516679,-0.0487510232007713,0.0751313731698102,0.1501932249928742,0.0753982473602745,0.0363201449685562,0.0362140408549992,-0.066443239361347,0.0273448685289573,0.3268245293438799,0.0325709459006368,0.0965678360593256,0.0431231017620966,0.0744321026403145,-0.0166550061437448,0.1413010681773918,-0.0070671854473563,-0.0438510158601892,0.076998547489065,0.2255134321770732,0.1102241084011711,0.027817510152699
TBL1XR1,-0.1713669205012208,-0.3698021357363139,-0.6793456526588495,-0.2129531268226275,-0.2969165730871065,-0.0604376345521526,-0.5744891202108243,-0.0498993488848361,-0.4295806710101378,-0.5906312966727678,-0.6542958662200518,-0.0334732793611385,-0.258531714966649,-0.2300224949866524,-0.3074741120523633,-0.2593157963792091,-0.3068022705093675,0.0648529809906249,-0.01539769622376,0.0390500382804417,-0.0353233168661929,0.2017510926783445,0.0377296658639846,-0.1290344910418164
RPL36,-1.624494555921287,-1.862150577994071,-2.556105007604054,-2.464216065386575,-1.789253932824657,-1.7904594068083195,-1.9705055120599773,-2.062688503445706,-1.786923771458881,-1.823288169485265,-2.043335060161144,-2.170666598552509,-2.274298431944376,-2.253695815750117,-1.7697603358643652,-2.468637551471124,-1.9605532158276404,-2.3496645412247825,-2.4429517276738864,-2.686407112796618,-2.49775755893512,-1.5669630897826576,-1.878537826698811,-2.367893945359413
BUD13,-0.3722177814832071,-0.3143257363831277,-0.8471460236484576,-0.2786889847034031,-0.5502185040601018,-0.3557059731172985,-0.6673891703077613,-0.8782994196153364,-0.4281192984217831,-0.4734495321992564,-0.5680458268492856,-0.7071187951877251,-1.1154159302987474,-0.2496646921672461,-0.920835679302662,-0.6995192985884005,-0.494585065071496,-0.2187191948128286,-0.6279125804911951,-0.6240663571106853,-0.491309569022111,-0.4509516772513707,-0.3744546286175936,-0.6424641289428124
PREB,-1.0626402972435665,-0.9083165080119834,-1.1086322114211602,-0.7603620069306744,-1.269541917464635,-1.6892855823149144,-0.8217278755513161,-1.1962182988590324,-1.4075480918961565,-0.7706302132432974,-1.1280051504865225,-1.071150947562468,-0.6871679109930566,-1.07199844139011,-0.9806813737368392,-1.0162812426532497,-1.2990549643204117,-0.8367280370671573,-1.4571821501524955,-1.06636023302395,-1.1910578309436028,-1.1453245611980702,-1.0495004216426835,-1.1524823015106915
PPIL1,-0.2634786073336623,-0.6841884814550072,-0.0983380006911226,-0.390617478067634,-0.952714634309164,-0.6962466254507212,-0.3393703130713276,-0.1666311713816459,-0.6638854434583611,-0.3820556195198156,-0.6870105938528713,-0.4060911836710154,-0.7578559235664878,-0.3068227194404926,0.1268135546001605,-0.7160528989087567,-1.6534235723150117,-1.3996406303625513,-0.8125049906798811,-1.354392177333229,-0.6802889280161345,-0.8265476006428009,-0.9642735588515872,-0.6867548593233748
EPB41,0.0521110920749395,0.058973861993478,0.2139303209123602,0.0881035602602297,-0.053599034690321,-0.0556252861547111,0.0421994119936219,-0.0258689244844761,0.0103515389062973,0.0237112920966709,-0.0063733160579499,0.0611752302718823,-0.0966657808130184,-0.1191414082499651,-0.0086550722093333,-0.0030325930647848,0.0696932191950529,0.1077639265187524,-0.0956876830837113,-0.0384926569511871,-0.0374809945851255,0.0933451069043967,0.0290350543113103,0.0091720645421839
RPS14,-1.9127658529701552,-2.144474476948714,-2.0482440739176657,-1.980369804313303,-2.2577647104456733,-2.118048225894744,-2.727590234694865,-2.0735687851306093,-2.419975813854338,-2.1148902742189954,-1.9874474535527225,-1.6028390254487876,-2.390979188474958,-2.2585668776394887,-1.916822034925756,-2.1386236755519725,-2.947425337089923,-2.7088445224865776,-2.13555685835828,-2.4102671145877235,-2.544484577647073,-2.397063241438073,-2.310947010763744,-2.4718755803883297
PCF11,-0.833178663525105,-0.940298112176804,-0.9041440112246256,-0.968108998891329,-0.8729061460169047,-1.210126023410025,-1.1842299776583562,-0.6883186035594042,-0.472039336427807,-0.6130622233741181,-0.8281124774762487,-0.916640723427179,-1.8121967018364025,-0.5756770511265479,-1.0681229796637646,-1.0957683220312733,-0.8524617978943116,-1.2835019759416355,-0.7178630511699335,-1.0748473160995131,-0.8188345055844558,-0.9280573630172224,-0.8499678525813451,-0.7802772705229268
OIP5,-0.7292702276575505,-0.7037592698615138,-0.9131403083941012,-0.9413437764998572,-0.6016904917219192,-0.6483352645805248,-1.2937194174400757,-0.8660306475464272,-0.9280694975860252,-0.9724227658972452,-1.1003202583171166,-0.941150707579541,-1.2547487849354886,-1.0268850814507504,-0.77013697379545,-0.1719855027654112,-0.8528447062734458,-0.76741276467995,-0.665892382016409,-0.6411107794198647,-0.6487593325527198,-0.8722176103443502,-0.8230583885253515,-1.096532172435559
PRPF8,-1.816723402647981,-2.058447437109725,-1.8137090459180127,-2.148303335369365,-2.5148690504081337,-1.5501982846197948,-1.4065947355841912,-2.843188754877988,-2.3229812289042804,-2.108985689684742,-2.0201460028350096,-1.9629188353389948,-2.271300141672141,-1.4940313860907422,-1.994183860994552,-1.9096623667251105,-2.0957496908777538,-1.551466349265385,-2.486309426214299,-2.021172497691365,-1.8986873498065184,-2.075579441158441,-1.9538789086113888,-2.0871173698626366
DERL2,-0.1139963487636975,-0.2242043767685859,-0.3924923662481449,-0.2207449282640924,-0.1126809076450652,0.2477279330388223,-0.1074486778948321,-0.0219289772973016,-0.330810742110504,-0.0940576069360944,-0.7287692836608167,-1.590353840365638,-0.8556429813659411,-0.2181082475119666,-0.36175154833262,-0.0467843188578301,-0.4751351620025297,-0.530078023790705,-1.00329867670062,-0.8719702632065232,-0.3818066840702485,-0.3259473166531837,-0.5149351174362938,-0.0944369416920357
GADD45G,-0.1641669109244824,-0.050207817991676,0.0190433227795637,-0.1266588097376684,0.0265124820613394,-0.0876858090940174,0.0420642638728749,-0.047218188360183,-0.0214084588995848,-0.0587656342369541,-0.0092535074599744,-0.2508082440718386,0.0052031913480091,-0.0569702503899196,-0.1162042141859442,0.0682184699051427,-0.0221736285249496,-0.0713852490682453,-0.0614392359275181,-0.0693538987109766,-0.101329695628454,-0.0874612733118162,-0.1000918632439618,-0.0526617156900773
NFKBIB,-0.307461406794067,-0.3992049175279997,-0.0841636042488039,-0.5525587285341341,-0.236404873303265,-0.3029061888955729,-0.1845435692389107,-0.4859327851399185,-0.202821095990855,-0.0355692922370155,-0.0789622359888753,-0.0371281913622384,-0.1293973505869853,-0.1321948311165528,-0.3165967625633399,-0.3545897804354974,-0.0768034133772599,-0.2849386752821476,-0.0894047269775254,-0.1124998366665947,-0.0903880884787634,-0.2038590908322577,0.0579074578602426,-0.277774648278143
ARMC8,-0.0027242346649943,0.20069533322541,0.1353408148996984,0.173314862556732,-0.1658024500664285,0.0060225407452093,0.129702700746718,0.1054816406928841,0.0887030101638377,0.0467084569807589,0.1455321377607508,0.1254290675792651,-0.203409822907481,0.0485895612940236,0.0604807914143512,0.1193936651305232,-0.0930900470466775,-0.1729147802666026,0.0273569535663987,0.1304568314118779,0.0747500208094612,0.0480392053354628,0.108056869616023,0.0023555609704591
TINF2,-0.9377172204761218,-1.7955693937559107,-1.8073377231461627,-0.6531936908231487,-1.390682715015583,-1.626221516870531,-1.097449055046039,-1.799512665060616,-1.923417134631612,-1.287473669113181,-1.7925129280236365,-0.841028870639208,-0.5736574866164548,-1.492026259065079,-1.091877002315947,-1.0778706159083675,-1.145365880545374,-1.5990640655480646,-1.5728628202270556,-1.6863754242184543,-1.5155773963773624,-1.7947936587161333,-1.7298421976019605,-1.3178756584488127
MIOS,-0.3598651040163723,-0.0664788366122558,0.011904164528998,-0.2635317850303448,-0.4917957387996004,-0.7071250286486537,-0.1753717620833406,0.0222855216851272,-0.3307379759343846,-0.4840134617155044,-0.5277526885640438,0.1456544659101858,-0.1350818326208934,-0.1807220423823899,-0.0763669311230264,-0.1303333766949943,-0.4894223137168457,0.0076145959435736,-0.526614515109138,-0.2995902504539253,-0.5249410286047347,0.0862297309067007,-0.4600123919661296,-0.542685820700456
ATF2,0.1452395676105954,0.2179773963154876,0.2046100678191219,0.3116262995717392,0.1967489256767025,0.0937579786139082,0.2682531249034618,0.0926897484421512,0.1796189252865438,0.1030079112502755,0.090883131008466,0.0798925568915209,0.172871174765928,0.127806737240725,-0.0116590564881345,0.0493051455321926,0.0882052957970915,0.1753058117165489,0.085579659985216,0.1890086256277664,0.0481412099969974,0.2762641337590535,0.1964313244157553,0.0239398681047004
PARD6A,-0.0594623046463217,0.0066089012627833,0.0547218825944368,-0.1921608933085795,0.0293151117713031,-0.0670886279359375,-0.0778591217433383,-0.0931291886788993,-0.0015065887529372,-0.0714382022664109,0.0496830613933508,0.015284367593757,0.091881559218369,-0.0159215368856898,-0.0762802667299875,0.2236572440775425,0.0133870897460668,0.1392949703123997,-0.0639325234162394,0.0040974317483284,-0.0731880345804779,-0.0122117321461813,-0.023721366515213,-0.0392756141050735
BBS10,-0.0647270453050651,0.0768517316614803,-0.1291440108553397,-0.0444959139310393,-0.0264575751252049,-0.0687668763392278,-0.0088756308158419,-0.0396575729987208,0.0310215471089539,0.0149827245875338,-0.0137908438064892,0.1034703778555423,0.0433216182093381,0.0437808783183125,-0.0123651116041044,0.0003567312040393,0.0161912630823664,-0.2359008288646099,-0.018794073754101,0.0717419749074233,-0.0641754925461217,0.0312909939488076,0.0417813288285307,-0.0499183976031434
OSGEP,-1.447733230318958,-1.1784346856366246,-1.0210906570978262,-1.2450106779930303,-0.7106734619249573,-1.0917071855700162,-1.5671956156901452,-2.266795325779372,-1.4938936622629804,-1.58478381818952,-1.8772313787496728,-1.7261170642589132,-1.025520131620928,-1.243832273671203,-1.6547594514703468,-1.0777605738714773,-1.7332176317720984,-2.0308475908626056,-1.517971853563436,-1.0452001856142037,-1.190610749951962,-1.5953501021771066,-1.1219511116144072,-1.354824202599134
VAMP7,0.2481618086681925,0.1530973905478177,0.0897224493512494,0.196237354801382,0.2225076106130109,0.1918841252159944,0.005103155148829,0.2062856724291624,0.1668533108632977,0.1091559927296021,0.0807798235283675,0.0634047418042516,0.1433627269902453,0.1673671667710858,-0.02215637108382,0.015843505881251,0.0970668184159823,0.1535164273750938,0.0674820539729079,0.2347340231441372,0.0598491633315608,0.2605761656230135,0.10958991116926,0.0957094383717632
CNOT1,-0.7342919626742686,-0.9962563034607153,-0.7184813192560024,-0.4331070782419922,-0.9953103122433448,-1.2406981231116183,-0.9790245647808462,-0.7285281729655242,-0.7602254525354416,-0.2452458843735455,-0.6242617260856924,-0.5565350931473694,-0.8010214928720549,-0.9168807465398782,-0.4431556169552788,-0.5876566644786947,-0.6120450650823275,-0.5983056142271205,-0.5738135019582862,-0.2341914039048778,-0.5920342749487842,-0.95350398098319,-0.387465877553117,-0.2618816048480973
AIMP2,-0.1320378475145218,-0.534471934590479,-0.0922061792407632,-0.2697883788928009,-0.3441823538978633,-0.2682993412572277,-0.1152385991684475,-0.1578697326406329,-0.0535353106893504,-0.1866333934905455,-0.0218527805902406,0.1112781689388059,-0.0559746604101747,-0.0097542981796267,-0.1454635617272899,-0.0099848985766075,-0.151185802342209,0.0835694413359269,-0.1613139831439396,-0.1397900345383574,-0.1333993678920123,-0.0119111872454098,-0.1109656713938343,-0.0080124516574637
MS4A1,0.0210889380952976,0.2662490634641288,0.2773407377456307,0.2585649035257058,0.2073871818685142,0.1257053136547981,0.1037535548484586,0.0632026220873325,0.0605005656313067,-0.0329968802485345,-0.0727844788795394,0.0716723660044947,0.2277664616326975,0.1849512339004706,0.0327272038389202,-0.0545789153279847,0.0465834720033984,0.1337717801069917,-0.1447595993248132,0.0010540286746971,0.038693631789791,0.0067640508147015,0.032826790962874,0.1101395715955062
TAF15,-0.0955777804363946,-0.0974683383666034,-0.1592625041065987,-0.2138724923411637,-0.051815555276299,0.0338523380271081,-0.1719674494461801,0.0030117760453526,0.03274381954648,0.0582982006371634,0.0098235811551389,-0.1328601726142824,0.0025997833503913,-0.2519685891611515,0.0813414351242068,-0.169445750778031,0.0766654954955426,0.2487600096974017,-1.7224476568378222e-05,0.0952067273162777,0.0594231958920197,0.0510545281431267,0.1534513681986956,-0.0840350956840264
PPP2R5A,0.0865760654147554,0.2525658850035726,0.0429572582331148,0.0714668534251991,0.1057975523352411,0.1637952815427793,0.1027575178200837,0.0094517915912073,0.1107019959526906,0.0296631892724971,0.0023146370885671,0.2705467780497812,-0.0334705660581649,0.0228526062493254,0.1668673373646645,0.2393454365138547,0.1195578793918412,0.0768165962671277,0.0159467234483161,0.0706941360960595,0.1035097621727159,0.1834211482863609,0.1795619464654104,0.1344118017506045
RPL27A,-2.315185445278398,-1.9684892514803536,-2.032812427617586,-2.282555867640247,-1.844956748589466,-1.5295464454984826,-1.7892613436137097,-2.472696173328188,-2.062265573396025,-2.3769426937890743,-2.2788375120116946,-2.197637253870752,-2.7631394493649863,-2.248768511500909,-2.21557843883396,-2.278891684493217,-2.4470275614826025,-2.3209869326453774,-2.0808112908093954,-2.5530049224211164,-2.089470747505491,-2.13872542025906,-1.8231464984272483,-2.1561433634898783
TGFBR1,0.044281289613761,0.0408986459978832,0.0344242680559816,0.1150956318983493,-0.1675946207908659,0.2431662005462149,0.0198936478690226,-0.0046040630313095,0.0397621298338517,0.3123365003010655,-0.1795566923293659,-0.0674309685974341,-0.1192049719987625,0.0630545285845332,-0.3411730262911027,-0.1764738780002983,-0.0816203248581945,0.2698637832908775,0.2444493775271733,0.2441214733454746,0.0966807574070683,-0.1323715446746896,-0.2399787403761282,0.0315648803755884
HPS6,-0.0928772591248898,-0.1240932837211839,-0.235331138492594,0.0052390094027278,-0.0143192168963427,0.0498980323049913,0.0028948134147583,-0.0340659047159318,0.0459236311946471,0.0479854481616851,-0.0830109977815151,0.0763807178443984,0.0453645725936354,-0.2025975847075664,-0.0869247395652966,0.1327428145718131,-0.0080521993074328,0.0159628061107902,-0.007345165286203,-0.0874812638251069,0.0750553630023882,-0.0812669725796286,0.0818861911900575,-0.0382310072878624
RNF170,-0.0729622142075512,-0.0660138161232622,0.0500017372280997,0.0209727108667899,-0.131039125808332,0.0999270437947463,-0.2319970893175749,-0.1404514777398846,0.0276765735302036,-0.0949809701083494,0.1076884628487018,0.1316525308450008,0.1559736851649071,0.1316142075168577,-0.1166993431337496,-0.1598569424710001,-0.0225794978121882,-0.1343092946392065,-0.1368044935850985,-0.0721468658339715,0.1486499221500533,-0.1507609317106776,-0.0091099394901956,0.0335968488545019
MCM3,-1.6054019202450034,-1.3519448197545685,-1.4949292103773872,-0.6797002068098148,-1.4205153230930987,-1.3319627803826988,-1.7046954592419472,-1.1929947506725995,-1.228137862315969,-0.8484885306032884,-1.423608730525526,-1.2495500573085052,-0.8408764070603372,-1.0015104245502948,-1.061418177500571,-1.0390492496987322,-1.209354599949669,-1.5029508186848726,-1.1211376776152244,-1.1331810057856773,-0.939389864528496,-1.542097802761027,-1.2275060815901429,-1.3544597348649805
MRPL52,-0.084186636607963,-0.1316944464375952,-0.1727512046082823,-0.0143291879023542,0.0137975193686555,-0.2421638812753059,-0.0417007088414252,-0.2255992081222955,-0.4060996492660694,-0.608993375949183,0.0788550337990107,-0.2149463916764111,0.135452164283118,-0.0487226209876245,-0.1482428268497859,0.0319255056037348,-0.0979890637339109,-0.1501377988623555,-0.3782854594331996,-0.0627185684949542,-0.507152704116511,-0.1989233800478478,-0.2962012179046278,-0.0137764417669649
GOPC,0.1160389635603064,0.0934961547504027,0.3205803041415666,0.0998956241897243,0.0789240375603344,0.1308640252962094,0.1231691790437075,0.120241723655691,0.0830300967479711,0.2190320661305211,-0.0405094546136621,-0.0368396533001746,0.0667723521398613,0.1089128134595649,0.0750059224791963,0.0009341507387345,0.1256566424635234,0.0662025083799225,-0.0761762963927024,0.3197804165424619,0.2275972870224739,0.0786037677966312,0.1200780645645012,0.0480761531975041
KLK3,0.1080980299592318,0.1049590456136887,0.0874077266497634,-0.1250272238662169,-0.0078377810675767,0.0757709838949916,0.0438261018862018,-0.0679042913770623,0.0629237607134318,0.0409631089533327,-0.1214627056477057,0.0934130626826937,0.0919024391996797,0.0764080376839807,0.0455265144797766,-0.0164674481193714,0.0021470054125761,0.0376187464692121,-0.0115953127396419,0.0885340398495132,-0.0386022480212182,0.0188074214580793,-0.1808479049469889,0.0204264469451042
EIF2B2,-1.5232198951669935,-1.707194715654526,-1.7530809914226246,-1.0945266320376328,-1.3592281907811283,-1.8424416297093884,-1.6002680192114267,-1.6583780603360327,-1.9465521368598684,-1.4049488408659951,-1.6906837767177216,-1.4298111519806291,-1.70656402804637,-1.6806999433905228,-2.088962422584049,-2.1237481898428734,-1.517009445813521,-2.060048024677488,-1.530073576416516,-1.6051604898181906,-1.4753999584206408,-1.6050600362185006,-1.9719921979477144,-2.08840543936692
RPP40,-0.623666420568596,-0.5624079498055363,-0.7126682468690656,-0.8041406687827986,-0.6099298214449373,-1.0265140976047704,-1.636198362892784,-0.7066140662271635,-0.2014698754309197,-0.7875316599152037,-0.7841025856570989,-1.812952389233207,-1.2484867600715863,-0.2792584516352205,-1.44111591976159,-0.3571142530078019,-1.1937926390422304,-0.9126661892615184,-0.826197588380489,-0.5715900786497602,-1.2503627094736445,-0.6231765716597705,-0.8953757948944344,-1.068560922763623
NDUFV1,-0.6218388937755318,-0.7374459025782543,-0.4112746282965335,-0.4653344818932089,-0.2543584371407138,-0.6873284797658658,-0.466622301938406,-0.2028657656746889,-0.5257508705228622,-0.1964058988341223,-0.4205806579139511,-0.3412980303092413,-0.3627416157694684,-0.3240248328291013,-0.6426012701600196,-0.2857609417813864,-0.4845135856239204,-0.5607772400172645,-0.8195718073321023,-0.6941854067358428,-0.7260411007628257,-0.3196963254193093,-0.5261515122389926,-0.3003272518173248
USP12,-0.2948418180046343,-0.019919647444917,-0.1648628438952658,0.0167298860334409,-0.2948302760994768,-0.2459458742701528,-0.1027011083178846,-0.0914889000177084,-0.2341361505088952,-0.1790493926218695,-0.1593196009837883,0.0692967692985775,-0.0909402094591485,-0.2304828510760799,-0.1739447841571876,-0.2333174209203465,-0.0476425741463963,-0.1424544696515522,0.0315181428369998,-0.2783512879717219,-0.2072005511179203,-0.1886970576653498,-0.2011018612912992,-0.1805268498079629
POLR2C,-2.5712965192755366,-2.539273363882077,-2.3888671206168994,-2.9626466303424315,-2.333953183960358,-2.4563602016249817,-2.3287425379446858,-2.0946680291991213,-2.2863426694528166,-2.3074031483446773,-2.5206212917484696,-2.6430407713006927,-2.856442784751596,-2.727749943297436,-2.3785867211464327,-2.25860422391131,-2.180002023307823,-2.3592936878855904,-2.303336721638252,-2.6281026522567457,-2.706163218404178,-2.833198900345396,-2.075607204018584,-2.052918988148734
FOXM1,-0.4494083170355522,-0.3387076857054695,-0.1286056023647033,-0.7218891496829705,-0.4648910719445136,-0.4471621702598762,-0.0418384728439821,-0.3009869735246303,-0.1630005646014403,-0.387204190554581,-0.4089831528979729,-0.4787716090905037,0.1622372376384696,-0.2298201104551914,-0.3014483950242492,-0.8435781187748588,-0.5186724555643187,0.1320366174841283,-0.1512360611995815,-0.2568086671326501,-0.157995385905613,-0.151282129223846,-0.504941825713743,-0.3653318888455685
MED19,-0.2363457469987374,-0.4772501874440005,-0.4803494696529222,0.2981519696721377,-0.7218763523856369,0.5554942119232753,-0.144721479647961,-1.3033616891255742,-0.5919562362880925,-0.1825403770357925,-0.339594684062795,0.0209119762434096,0.1293265000883134,0.273501621201569,-0.7666164359369678,0.0259521844889879,-0.7741928701446753,-0.726487335125445,-0.477744748080878,-0.6870651076528282,-0.3350886968509163,-0.5028542534795217,-0.3173730053381151,-0.3867858695254529
EIF2B5,-1.2135653201771663,-1.5926488385341275,-1.1703340479712885,-1.2267395107758745,-1.2559476488838537,-1.5613297586335475,-1.0815264705120105,-1.258937354729022,-1.6086242977458585,-1.564584876845882,-1.40690462401797,-1.448892869430061,-1.4454470955136296,-1.597764449406715,-1.1908902460494617,-1.198921999923198,-1.434776571116886,-1.4846198755096596,-1.408794151149592,-1.0576343618182729,-1.283491657053096,-1.3515551648659516,-1.293685257033171,-1.3348360358891105
PLXND1,0.0087260309815426,0.0468785131766745,0.0274919039856628,0.1038854497572807,-0.0774199580537984,0.0297934382923705,0.1827319195279194,0.0378743843362524,-0.0731992537440719,-0.0259128929783169,-0.0327574900669389,0.176882361525197,-0.1229726025010174,0.0410983356937263,-0.0305235571873057,-0.0127862359933068,0.0473991873478447,-0.0753009755673933,0.1189434262169186,0.1469406845491045,-0.1358767648406068,-0.0104623640491477,0.0553088231984724,0.0692606387907641
ITGB5,-0.3951530617928767,-0.2579853877475005,-0.6248435425943529,-0.5532788413501993,-0.7748287465460254,-1.0664235327865037,-0.3963352333168518,-1.288262715888469,-0.3474542806676159,-0.6998390895122811,-0.4757442681438111,-0.324169915341827,-0.7495537727291258,-1.3421184097346843,-0.7902081418953877,-1.1613243408752008,-0.4669319828114897,-0.8115880111026065,-0.3738649136887443,-0.9104078472125274,-0.4320749246810498,-0.5379569810898375,-0.4110439495275841,-0.2986178998457592
AP1G1,-0.1202380521747854,-0.0689796199675924,-0.233413072762196,0.0017605025373302,-0.0849815334798012,-0.276465978886986,-0.4540723032637215,-0.1958839110414458,0.0116339210117914,-0.0962378062094683,-0.3710713111845811,-0.1913702549409596,-0.297139335643496,-0.3820513340088962,-0.0640251384695662,-0.2325615290681784,-0.2215844744669421,-0.3068658509586018,-0.0829747096654479,-0.0062233416264382,-0.1599637696197653,0.0103143850201816,0.0431971292331009,-0.3358875973421312
ARFIP2,0.0883775313128789,0.1109276814115264,0.1755977745554215,0.2400900227652503,0.17377115965007,0.0612425061490968,0.1105845076787348,0.1005652364355968,0.1075650202381499,-0.0070767827504762,0.1226458101435285,0.0064918277488186,0.1542183211590574,0.218214339015526,0.2167866325383186,0.0515066067513575,0.114499804559523,0.3464248826225489,0.0355071976978939,0.0870611956045158,0.1312798362232602,0.0057154106926674,0.1093786067520053,0.2067933380983155
ZW10,-0.0665714083874622,-0.0990774869886998,-0.1134351801589519,-0.0268847966559784,0.1520267361826348,-0.0820344998251227,-0.2847568931122221,-0.6958037202706606,-0.2385913782802287,0.1053546097766445,-0.0642405970294517,-0.613707813404481,-0.0701401239221281,-0.0383928433423764,-0.0955743020520708,-0.2846602249029053,-0.38493232601083,-0.3662424305984831,-0.2670349676764281,-0.4186032505399352,-0.3654672063434533,-0.267713483529002,0.0915512708627052,-0.2138302451610679
POT1,-0.0234020432582584,-0.7754280125730266,-0.5133999854946828,-0.3670984073790374,-0.183783309833364,-0.6924827895231979,-0.0570991531576882,-0.4411678068768225,-0.1820584595397225,-0.0188269503104851,-0.4100217161240965,0.0531242824824595,0.0779181384975231,-0.4736071843404961,-0.1793919201423979,-0.1951288232841465,-0.0320950056694896,-0.0950097720448932,-0.4451282531977596,-0.3841699208347296,-0.0930433280515332,-0.2496626979192981,-0.5324456988924633,-0.3352270865112153
HSD3B2,-0.0502254779279674,-0.1922841915411408,-0.0843712275084978,-0.0638484433058896,-0.0301298700850698,-0.0432534627306413,0.0716385663416674,-0.1029602691653322,-0.0691813373402309,-0.1836973266694919,-0.0653144217629664,0.0985602946443986,-0.1389302428719122,-0.0692061038094975,-0.1393576399774056,-0.3068643232639854,-0.1713238105148066,-0.0415294015406662,-0.1798523788484129,-0.1072538509933554,-0.0807873719306549,0.050510747849567,-0.1380947323499919,-0.1343595756613557
MRPS18C,-0.6655973169613546,-0.4645860581057927,-0.0748193190222335,-0.0309396143824399,0.2087223702617338,-0.0064633357092815,-0.3802247388515448,0.0241796181608144,-0.4321989949522777,-0.1275088538638493,0.1255175058955851,-0.6116954709131499,-0.0024527602554759,-0.286871872690852,-0.1463044562404878,0.2238168952195418,-0.4155148460642955,-0.7391106897285977,-0.5991068266518226,-0.1347592071029246,-0.5734689870245444,-0.5240219621205932,-0.0620907032425944,-0.244500011902627
CKB,-0.0574016525912355,0.0533345281180149,-0.0502900163275355,0.1670386695431574,0.2037555702249752,-0.0201968081960794,-0.067055966226567,0.0054971443238364,-0.0740143323741576,0.0224116154044213,0.0064822252161385,0.1738516694966312,0.0437310928342231,-0.1157329583171241,-0.0279288602476816,-0.0188082925858938,-0.0137635630556517,-0.1557413775872162,0.0861069551764613,-0.0367068574174175,-0.0116260639133248,-0.1125959260160187,-0.0307179826690644,0.0235781961301322
PLXNA4,0.0389059400715741,0.0905861663900277,0.2952487173252248,0.0292995164265466,0.1771919883229441,0.01860272158132,0.0618822799377499,-0.0429540223337535,0.0948412151639606,0.1465011667185006,0.1078697579827203,0.173003327804824,-0.1609263293461698,-0.0615310158874221,0.1396059701943315,-0.2709271643481561,0.0053172572296321,-0.0538000280669705,0.3005845714279287,0.1125179982614285,0.0389560217895317,0.1354297848571486,0.0831230482900379,0.0470414753171552
ITGA9,-0.0602248102343692,-0.3772196405923149,-0.0620376998305573,0.020811027496643,-0.0875487517213792,-0.05829767710807,-0.040052972611684,-0.1019304634458377,-0.0663666928138604,-0.1148374121417849,-0.0266780954782942,0.0137150908339725,-0.2932457425032351,-0.0508586768009787,-0.0653839536890729,-0.0787020979571968,-0.0184780752451401,0.0804721489040142,-0.132449995578401,-0.236882531783108,-0.0013831451825048,-0.2448021817785836,-0.4273877915581319,-0.2074261443333931
ITGB6,-0.0298513384872662,-0.0208521926062841,0.0761340316306228,-0.0530763440622373,0.0875671133041425,0.2072123089072831,0.0398947068072342,-0.140241548648957,-0.0539504094717175,0.2257285025601114,0.0778405358451565,0.0152805466052437,-0.1411177858460519,0.0838629165092614,0.0122897038243238,0.0272470042986593,0.095663101705585,-0.0403158439851518,0.1122510287811422,0.0167912029063228,0.1013928032570896,-0.1464151249469369,-0.1075262073352178,0.0312811784461974
