,ACH-000078,ACH-000099,ACH-000120,ACH-000149,ACH-000227,ACH-000259,ACH-000260,ACH-000310,ACH-000312,ACH-000341,ACH-000366,ACH-000804,ACH-001188,ACH-001300,ACH-001301,ACH-001302,ACH-001303,ACH-001338,ACH-001344,ACH-001354,ACH-001366,ACH-001367,ACH-001481,ACH-001548,ACH-001603,ACH-001674,ACH-002080,ACH-002083,ACH-002217,ACH-002261,ACH-002278,ACH-002280,ACH-002282,ACH-002283,ACH-002284,ACH-002285,ACH-002922
RPS7,-2.394455557775126,-2.519107478700005,-1.9819453292266047,-2.499116455872957,-1.877927274787492,-1.775233750639483,-1.889154930784347,-2.503471704647193,-1.730661481135464,-2.2149334204400666,-2.311034177916835,-1.8565948780685884,-2.063141565235884,-3.0557553543564926,-2.631607984283228,-2.141426890342807,-2.228479864321196,-2.1973364883843423,-2.0159239491417886,-2.410129497832564,-1.9175383001517847,-2.371187104645617,-2.3763929341464736,-2.1367965544140444,-2.857818743057348,-1.6316372235042915,-2.119031711049897,-1.9486833681522,-2.0847899051188565,-2.61537128756858,-2.8585549737678506,-2.4213078035630966,-1.6963698056055307,-1.734484656835519,-2.206718701724524,-1.4958222032563495,-2.1795249665663863
SART1,-1.7088052427856883,-1.023271056473939,-1.3996069839130767,-1.395164214965095,-1.9641812390411488,-1.20123187996672,-1.2738822668156464,-1.0801989467281037,-0.9532076403813342,-1.4854509696777358,-0.9196313190679564,-1.8226440159717603,-0.994807459235726,-1.0881810429066168,-1.18255372795988,-0.8703261705414063,-1.2583798900646337,-0.7664404694026907,-1.4163142144601348,-0.8906461717599219,-1.0923503481113273,-1.4140002112396046,-1.2358234886094157,-1.340813276962853,-1.5700755056947042,-1.3534301131788529,-1.1068196950405542,-1.2541224078557316,-1.808764000502944,-0.7721760855266793,-1.696681645223767,-1.8863856653361144,-1.2667742901777537,-1.4122729156704223,-1.2484745316525314,-0.7942699190836776,-1.032880460901854
MRPL41,-0.8765089268962529,-1.0017669031579497,-0.4884841977545321,-0.6984126037256037,-0.6251945130721586,-1.3850832706812632,-0.417212837611291,-0.733589380216806,-0.8574627447481717,-0.5222103050240591,-0.8289196573276244,-1.311979120556941,-0.770877705223089,-1.0009529609483334,-0.517865089462456,-0.8626346080353713,-0.750936975987327,-1.4906079745670946,-0.8881440319994076,-1.103865035681696,-1.2980648590023154,-0.8812562388833901,-0.5571782839248506,-0.5370200714487923,-0.97948214844237,-1.273896688017812,-1.1279243640466998,-0.9884212639145736,-0.7735088602040497,-1.1665197753037095,-1.1720588948671384,-1.5086068880009056,-1.2200335466145742,-0.7426323082202907,-0.5281962518920196,-1.3575485536322258,-0.7888937222373461
SETD1A,-0.803383703960932,-0.8906814278860322,-0.9971466218536772,-1.0790647303182437,-0.5932702589405866,-1.0898980963468463,-0.9249124010818331,-0.6566036686366823,-0.7665234192063402,-0.832698644547536,-0.8714421133606003,-0.6923359044339633,-0.943181131838259,-1.16023283574823,-1.2731455752787924,-0.9392444807666752,-0.9881072314086105,-1.0019511300871715,-0.8116114872609831,-1.0382984518222238,-0.3697332157011772,-0.8238915944841232,-0.789365994274115,-0.7725355684271497,-0.7061788904300977,-1.1538587129269342,-0.8698705654561684,-0.9478941557013096,-1.257425489618901,-0.8967976024281347,-1.3612156062370069,-0.6746422079992456,-1.211836390406904,-0.8984210093914387,-1.5366471346792998,-0.8792789222327282,-0.7411601160802704
GID8,-0.020191418341967,-0.0599591877711605,-0.3667278884737375,-0.0726390239453073,-0.0841531093774123,-0.2183725674507011,-0.2282887170159536,-0.022444158321206,-0.2637731393675509,-0.4953913488993474,-0.240880295875353,-0.0686482952669833,-0.0616940126280059,-0.1963466132910256,-0.1524443379021855,-0.2011023448448904,-0.1545613747740952,-0.0092551369048437,-0.3919616917877546,-0.2407495767976538,-0.0559797674801092,-0.027967821279426,-0.0363044541886158,-0.2745276856305884,-0.146403911409315,-0.1329361719107322,-0.1491972306652298,-0.4535748036615369,-0.2159072823165873,0.0299730215866145,-0.1721418132406705,-0.2955605573654912,0.012617392615844,-0.3353774394665275,-0.1459139992228595,0.1050504563343756,-0.146369110781445
TRAP1,0.0003274541139388,-0.1538671484597064,-0.0982101533138557,-0.0074008802264715,0.1492522906890296,-0.1398777110415578,-0.092899988392799,-0.0115265536928927,0.0174793551930213,0.0296000725022449,-0.0807714043518676,0.0381544826838097,0.056465361793322,-0.0167513980250377,0.1197453849148285,0.1856072293514914,0.0052402477642711,0.0394950561253011,-0.1040587990609704,0.0728849395978263,-0.090629454655833,0.1706816666648523,0.0369532596917868,-0.1495080777649553,-0.1137996104977818,-0.0146969610062211,0.008651203566557,-0.0559232940463995,-0.0415997570413224,-0.12538124329962,-0.0202396847333621,0.2096366263824285,0.0239443292963701,0.0289101684145994,0.0779856919634482,-0.0827402328072909,-0.0900976661151184
CRADD,0.1487978359096756,0.1040440026906119,0.1713134398882717,0.1102314690677668,0.4672609227632128,0.1078359129654163,0.0956499079576541,0.095231658603577,0.1377332840179801,-0.0027827709234245,0.1941723391207781,-0.1057698486741164,0.1708366036531708,0.0006847714183799,0.0646072335841463,-0.1044155131053203,0.2588587049912993,0.212403562802616,0.3980204723427867,-0.0170244256639935,0.1107499868251814,0.1916063897737988,0.0948305745944765,0.0267864991609124,-0.0108801740009724,0.1986159222993358,0.210204818745221,-0.0074559097086204,0.1022963050723248,0.1806100186726848,-0.0797348025477094,0.3247672426333803,0.2488802931896432,-0.0604165577920621,0.4412616863122327,0.2664461000230843,0.2459843934159124
TAF6,-1.3319375002608285,-1.613825130525908,-1.4185583093778689,-1.918867177386652,-1.3761667211619777,-1.3741527585576387,-1.1565380221010628,-1.02924520222492,-1.3159195942223416,-2.0416630165683336,-1.6934630755574174,-2.0653285582135568,-1.822829884022488,-1.3545594695800027,-1.731904881505134,-1.814168021224648,-1.4650228176509414,-1.7350084631398948,-1.456105146962477,-1.2191307151817947,-2.008669072217585,-1.7169011360865167,-1.5428281456050985,-1.4790303415499206,-1.8356168361305585,-1.6684824533019973,-1.617784199212087,-1.504857009307348,-1.397836810907581,-1.3711405630775555,-1.1994144930567705,-1.284245913938269,-1.6262687525663084,-1.5045294301238947,-2.04625970625771,-1.1802589437921396,-1.3583383773468094
NDUFS3,-0.6565758664869689,-0.3135373445538535,-0.2263900804452052,-0.2971560437888202,-0.1429111375035575,-0.7262762682756918,-0.3575923740885924,-0.828824055357276,-0.7662857528332518,-0.2210871735926085,-0.1438482205964086,-0.8319871113271846,-0.7855694572920334,-0.8218916896040704,-0.4992807579604112,-0.371845255781093,-0.2552693142538343,-0.6551604267741484,-0.1874126778706307,-0.4194579870597733,-0.5722918162533701,-0.6797319626922586,-0.0674853400267407,-0.3158305912777338,-0.3836207699850549,-0.4298206216157278,-0.3460123732411265,-0.1377128054526424,-0.4391346491931586,-0.4438777471778832,-0.4633709588537096,-0.9785194334643336,-0.67342862761679,-0.4915364749454381,-0.3612706391213872,-0.6141761003599572,-0.212554226186359
CENPP,-0.2315735294442669,-0.8194447130481713,-0.3877581340076471,-0.8403147758748991,-0.597223493938114,-0.3927676907224029,-0.5763082492637859,-0.1566855845647423,-0.4242688904852141,-0.2437673120310214,-0.7301856510285343,-0.1627719846730757,-0.7884024921469012,-0.7891817623448898,-0.4908181021291273,-0.2572718128728756,-0.1088546220955637,-0.2865832724795866,-0.3016629568814155,-0.3050342415940573,-0.5298914138137863,-0.5812149726472075,-0.2462509446415269,-0.5443521750061502,-0.673955390361991,-0.110266908566062,-0.7005368575942471,-0.8817845778889758,-0.2788814447531385,-0.1098950624938963,-0.5389296411354578,-0.1009931985983555,-0.5358309803518492,-0.1692420176137223,-0.352917086526311,-0.3096266886044809,-0.401591850173368
MED25,-0.1667984647964961,-0.2314831274780484,-0.6871703942604896,0.1060119690302035,-0.0943957835711828,-0.0915344690243159,-0.5608550282218374,-0.042740149760764,-0.4412072593216569,-0.7423477162035191,-0.6391798591049425,-0.3022659461267039,-0.1842910610731078,0.0338440579683595,-0.1761805015783648,-0.2330818354755684,-0.2566546420367424,-0.4108248597752063,0.3287151085226257,-0.4649995620992398,-0.2445651988745605,-0.6825443928614205,-0.0348756973622248,-0.2775541082203861,-0.2128692799020422,-0.4558607584325971,-0.8938103232023664,0.0066468079221463,-0.3666947853169798,-0.1605543092884117,-0.3288161694925613,-0.3202861260413757,-0.0715097529211447,-0.467439507434383,-0.1948341117453849,-1.8726751199292777,-0.3759030291884382
BICD2,-0.0285193939595303,-0.1512625372014419,-0.2475479007860054,-0.1348238657982254,0.2605331274867747,0.0030861165598646,-0.0369548811386895,-0.0700043368572595,-0.1647059763815499,0.0971245588591838,-0.1166991223153642,-0.1495885081316349,0.0209068974723281,-0.0392722349901957,-0.1059106015854231,-0.2584120886793778,-0.0477756047050339,0.0067483285023143,-0.0874237276051837,-0.2862735977308768,-0.1671625365803697,-0.2129895372465903,0.040110539526959,0.189755755631301,0.0170960349153638,-0.2103411376282556,-0.1558008877418628,0.0687689138983002,0.0120310918337706,0.2058814918552748,-0.25163442519516,0.1287273128652926,-0.045823875885292,-0.0664711032047117,-0.1414441991182085,0.0238505950187005,-0.18777055649488
NDFIP1,0.0145235518427213,0.0786111828454407,0.0625995683832234,0.2978056349668157,0.1057320969771457,0.068579975368959,-0.0231629380166081,0.0328044463305362,0.0335245513720503,-0.0623003228223875,0.1090147915448818,0.0545213677733526,0.1664852681900959,0.0165998847757741,0.140872070136495,0.1590196838855897,0.0652667670537271,-0.1562074980737079,0.057552294974449,-0.1643692955305281,0.1016493745931437,0.1782686821422371,0.2065437621073623,-0.0224730990411322,-0.0897888279472412,0.1099168490110066,0.165838674059815,0.2718980166527437,0.0108811227249851,0.0177040838329691,0.0852881371203285,-0.0604055661903013,-0.1072829021340117,0.023325481144508,0.2499802981757473,-0.1030249185656465,0.1070321708586312
TBL1XR1,-0.3555340901942814,-0.0391694357029827,-0.5339885880077302,-0.5843581231360986,-0.5797094354645661,-0.134907877921996,-0.2082366910601437,-0.4651876388336662,-0.2418062997352983,-0.3831002094759896,-0.2727173790742035,-0.2660184296495694,-0.1773143572452575,-0.3742305673527637,-0.4730132949063197,-0.3002925882183478,-0.1741243061341455,-0.2735952296523167,-0.1801072200745809,-0.2174143697164245,0.0947199639928137,-0.0571814303678541,-0.4132674928318542,-0.5261749223132575,-0.4493603212848702,-0.0317102893032032,-0.1839052068351757,-0.3919459287622961,-0.2448868934541036,-0.4629552797573347,-0.8123900089685618,-0.1863742787591275,-0.4060101472487745,-0.2599177168520796,-0.4976303204483392,-0.1549386987079889,-0.4571452565795463
RPL36,-2.5173456411965507,-2.700256408680947,-1.582145453931465,-2.89284528386106,-1.67863467260146,-2.050469220814901,-1.6886259640912518,-2.671225357385626,-1.7896997959615537,-1.992915850197282,-2.117057022210346,-2.5390185897803232,-2.163093614637604,-2.1854222936397707,-2.3051985624406828,-2.1592312449988027,-2.3944929420406784,-2.0335455224744106,-2.2023262699939754,-2.156092969224116,-1.8007587961762617,-2.644198130021147,-2.3433481548030217,-2.480461233643356,-2.837255141987426,-2.427447434584623,-2.3192706792138336,-3.359729166159797,-2.162594573896679,-3.0499465315752,-2.7508095360374547,-2.6148051567231665,-2.1788385978740905,-2.594132129772909,-2.6403159371016565,-1.8691850996270207,-2.2098879104080096
BUD13,-0.4117133042983095,-0.2931195225259984,-0.6613870764418192,-0.7366962223232153,-0.8179962002392528,-0.969534424294504,-0.9076689532141844,-0.6759870176260281,-0.3974268991782292,-0.7647353051755781,-0.5182016931004307,-0.6480805368389976,-0.5402475291596799,-0.7366198244773914,-0.5379431727698363,-0.932151538495842,-0.4729280538693463,-0.4351167807077903,-0.0181236880607471,-0.542615937264156,-1.0098278842060773,-0.9114395482928446,-0.3380609143078505,-0.6980633027950023,-0.5124034556804274,-0.5043338904533486,-0.4849686167857556,-0.3001831378040426,-0.8170847156579893,-0.4153627393740058,-0.4905032592752713,-0.940356790567136,-0.5490223729743196,-0.7941566916625378,-0.6854092504049257,-0.0534907658609413,-0.501083397967244
PREB,-0.918007130210326,-0.9400653031769964,-1.454875588699147,-0.5890908911272554,-1.002831547100073,-1.1695817728311326,-1.2335490709609505,-0.48131503805155,-1.1199672194833994,-1.2850930425362035,-1.2957188385950753,-0.6626773077834552,-0.8256761252203934,-0.9812739620027074,-1.313402797532072,-0.5857431318888886,-1.1973041257013224,-0.4136584268023732,-0.9716338176809158,-0.8338136126914663,-0.6996562473557755,-0.7873398092923669,-0.8959294291693387,-1.2574642057723038,-0.5830035347122259,-0.6798342991952606,-0.8862813147123288,-0.8224369853825023,-1.1021051214855695,-1.1323914067963514,-0.8706215499961505,-0.5191724150683018,-0.5546094534018506,-1.0614286587565989,-0.5541998891183073,-1.059399976158236,-1.1409598168944906
PPIL1,-1.7644878004983604,-1.0590165589598022,-0.5940063348200602,-1.106514057805434,-1.2508057589688355,-0.6479390361547883,-2.4872751329011806,-1.0032058586346655,-1.5200244226066335,-0.4195814902471891,-0.5335206103299943,-0.6730373434712367,-1.0483040263822725,-0.5454598889996132,-0.6359325768915811,-1.0195522549366425,-1.2700676611712982,-0.8514754060698543,-0.7768101702582819,-0.8571552514667542,-1.25587034301733,-1.0121152273424503,-0.5399345902777084,-1.3110961544285065,-2.288813494386776,-0.7592271620753572,-0.4735118997386099,-1.8915774380020145,-2.141735346085412,-1.577960730195531,-1.307877016651014,-0.9660170286241012,-1.1421711307375209,-0.938611641269764,-1.4306755814161365,-0.7418508524956904,-0.7075088083348049
EPB41,0.2518880363184745,0.0797584090162936,-0.0295426302155128,-0.19085854156426,-0.144259851481125,-0.0558092875141583,-0.0262456209227014,0.060128013229559,0.0181103807990238,-0.0162515200276453,-0.0761557620875857,-0.0305502161079516,-0.0522708871715202,0.2373126412508915,0.0506101939446534,-0.2905196722045189,0.2640471207091699,-0.1078023341634032,0.1020691545047555,0.0597986859381779,0.0176171625465897,-0.07789461723355,-0.0455821050462581,-0.0003856308292189,-0.0943183654330981,0.0401020109637654,0.0997272764975563,0.1246188264472686,-0.1948821176834049,-0.0891923126571937,0.0369315923238096,-0.2046176346709713,-0.0106519210714615,-0.1456364163916687,0.0021580749722205,0.1410305210791012,-0.0103817391334939
RPS14,-2.623139081496649,-2.407647964179392,-2.157954622764675,-3.530559066212458,-2.5268075501747824,-1.8895585189443933,-2.2171554645773366,-2.076786920689355,-1.995138689811076,-1.3856447480548035,-2.38590964983774,-2.286810038948469,-2.096377961794432,-2.216092250560802,-2.2074497404158886,-2.226053217729194,-1.359538517377942,-2.241854047931006,-2.2878418723740768,-2.13495882092581,-2.3598955000823487,-2.229448218701421,-1.9447609190894235,-1.928454931488375,-3.186870255915517,-1.7104966442649057,-2.433847003015572,-2.398307896725251,-2.87940366096646,-2.4517295083946355,-2.435129388100356,-2.274938243274376,-1.9035819880147384,-2.496031389692698,-2.7108481298812124,-1.7873186396467196,-2.252658863693924
PCF11,-1.0608944413678392,-1.0603554603745913,-1.2891364411255672,-0.4292995813702188,-1.724117798979487,-0.9603061386909332,-1.420481382008699,-1.521861231368301,-1.0001736284162523,-1.3898820414024042,-1.1535746756367722,-0.9578673283116688,-1.15928915403698,-1.0790457100779935,-1.3386944957324571,-1.265330599578215,-1.0608342772401222,-0.6528584292868203,-1.0676940935323256,-0.9288525198112592,-1.1727258056762466,-1.528015129180263,-0.8158457155669263,-1.236055467552288,-1.0486347491538086,-1.0409638998973345,-0.7927856474980459,-0.9041669055359832,-1.1987920537702708,-1.398661263275314,-1.4572346330759152,-1.4818175796568018,-0.8533892388635229,-0.7746252703057195,-0.9274454310586424,-0.8230560719120183,-0.5740187504188805
OIP5,-0.9675534498432082,-0.9211454031379994,-0.993328885330723,-1.0462069437505164,-0.4140763930840363,-1.0832320756246323,-1.2494873521073455,-0.7512777976853854,-0.7011247522320586,-1.0488501365001994,-0.7419287395773378,-1.880655678670237,-1.4188645563220346,-1.3721423220946556,-1.069273428771948,-1.1115892802145817,-0.8098136378413883,-0.4848058192776943,-0.3394473294249702,-1.281713343467564,-1.038404341331828,-0.532254710592746,-0.6918485301993446,-0.7972209276846518,-1.2825167930714731,-1.2681100767575049,-0.7480912831915035,-1.4181280478393403,-0.8993948570742148,-1.2593126312148588,-1.4882917342298994,-1.6137327470636995,-1.093500435658766,-0.9986695594228752,-0.8377628808370737,-1.4309314960448216,-1.0774454549781516
PRPF8,-1.9689372862055825,-1.8414368785318125,-1.797853526149081,-1.87312609493044,-2.760720132151815,-1.4481687779683812,-2.1041673809854315,-1.81155997744587,-1.6732331583553337,-1.8096128682596544,-2.037608006616768,-1.2797071518914138,-1.5704506039028443,-1.4020111244148328,-2.35658472182754,-1.94810306974389,-2.001446219874226,-2.286323544864592,-2.153076736067224,-1.674975813506639,-1.850325441403165,-0.8344277873439047,-1.664092021844976,-2.189802739150652,-1.72282422350972,-1.7255849410778057,-1.9862247455451425,-1.959345497503053,-2.2505738473668107,-1.8292699035086035,-1.4864887891795864,-1.6579742564371696,-3.0023270639900708,-1.87976305378066,-1.3716597570997024,-1.6224794375434002,-2.0177588346695274
DERL2,-0.045978144221483,-0.2311658241748924,-0.0374156217201962,-0.0818135183064904,-0.1381946641297073,-0.1784751915792845,-0.0888674656957075,-0.1381447503434823,0.0875302697234567,-0.3700910188279979,-0.3037625180665837,-0.5250083364513017,-0.2423822146088905,-0.1629222076123529,-0.3152139354504388,-0.0659974972199021,-0.2344110151253799,-0.2021013596638023,-0.4264157740611744,-0.4623737081270861,-0.2296316599376191,-0.4293995613647994,-0.6106100245657025,0.2335936464884058,0.1335242933085031,-0.3873682507508271,-0.0882705096157829,-0.0208792120399488,0.0511778922337246,-0.3586289499497757,0.0147605948440961,-0.0211567123397337,-0.2424755220056992,-0.1568257330510396,0.109454797531863,-0.0987770434215593,-0.1858989942540463
GADD45G,-0.0468873125465857,-0.0203160654541084,-0.1767316035475191,0.0899297278084312,-0.0722408987334252,-0.1499484165238231,-0.1069057376866464,-0.1691217375659663,-0.0480659873727156,-0.0666820456939532,-0.0152928350311016,-0.0907260182137305,-0.0776275303746477,-0.1413510131495836,-0.0307620845972258,0.0039488072592326,-0.2443442923446802,0.0697178170426942,-0.2456908058065499,-0.2566058256944,-0.0220753797787509,0.037151626978557,-0.1956214841505053,-0.250114139660836,0.0331624028039543,-0.0172450835896115,-0.1402490913936372,-0.0035800139805818,-0.1064272308591328,-0.0815759496118734,-0.3913553190178015,-0.1537240156570319,-0.1268031376610623,-0.0161047466726885,0.0302544187642346,-0.1448082748092533,-0.0486175368805348
NFKBIB,0.1400401417814642,-0.077345477186963,-0.0396196694895858,-0.2724209880766491,-0.2837182899296755,0.0241933894838964,-0.1419517264775922,-0.1279870826789917,-0.0309079767252405,-0.0829479885595777,-0.2127650876921641,-0.0888312584117711,-0.3048582391466631,-0.2912957262873166,-0.0094571280389931,-0.421589404894783,-0.0501612944041018,-0.3534163826094904,0.1911821845688622,0.0418522958238474,-0.1779911628362029,-0.0617493578274987,-0.2264804313786222,-0.2123455564590495,-0.0066381950178264,-0.1457576371930714,-0.2498566722103538,-0.2318104949766956,-0.1630771022662337,-0.1341805714673878,-0.2949248018168365,-0.285352963079999,-0.0727880971022216,0.0239962648583603,-0.2415134235249565,-0.2845927647648918,-0.0373188634027638
ARMC8,0.2330772594756494,-0.0012425487009965,0.1755253577456638,0.1177511734106778,-0.0412164823125512,-0.0005204456247233,0.1823489748863767,0.2332702337183363,0.1667684088148781,-0.0827712712049743,0.0992960186216198,0.0369521066175642,0.1969940942080439,0.1524487241892137,0.1500364369500818,0.1715008570825667,0.170974808049957,0.2328320168543109,0.1440973318281238,0.1859426835156991,0.0979976598539332,-0.0311779639703599,0.0586887025931934,0.1089583555058364,0.2157405447496518,0.1795540727100303,-0.0755147607541626,0.3200652311357755,0.1936558020340397,0.1663372827210897,0.0141084256972203,0.0030545233988078,0.1804949639791996,0.1312741859116043,0.037868121264338,0.1984836292580842,0.1250424837264903
TINF2,-1.506830857224768,-2.162560174918066,-1.9817967089370063,-2.220436760452976,-1.7205201424260803,-2.0907688298488734,-1.7486276101257734,-1.7265392845670724,-1.3652538625136137,-1.299044199421328,-2.330514788882485,-2.101404158295618,-2.472767545070277,-2.0992891461058587,-1.6991724429237527,-1.5006410177826592,-2.0554659614846544,-1.3149434190458125,-1.450077431403722,-2.04212385094636,-1.862572689215576,-2.01777639118818,-1.6041215434510274,-1.5347114568791516,-3.4721641228007307,-1.0831985813213254,-1.8080609616415977,-2.614910830264412,-1.026895023225232,-1.9465526891149467,-2.3251216546482074,-2.1782900470718007,-2.532214130937241,-2.0474833099652017,-1.836686288793548,-1.6791798751399758,-2.430878123617147
MIOS,-0.1505147829186718,-0.3355766767350804,-0.0757771235184278,-0.4993139993086481,-0.0819055791360253,-0.0637564666484538,-0.5757314529977927,-0.1475097184913377,-0.7079822665400657,-0.317472821222178,0.0301581796803959,-0.1783731954510623,-0.2865919665392644,-0.4341692744740746,-0.2621755849229797,-0.0014120715172901,-0.0270527783031099,-0.545423979811671,-0.5487136300809445,-0.2182753216952444,-0.1119348464550318,0.1480080296675535,-0.4592459475420501,-0.3124818518329353,-0.2911168536696977,-0.1273673933854102,-0.2422706794075384,-0.4330029186376175,-0.4564722419310577,-0.1593950461683352,-0.3250623924100178,-0.0828188015811684,-0.0767520001051531,-0.3248182379757422,-0.2163572901817267,-0.2151254988878563,-0.4302755966033773
ATF2,0.2344973879108844,0.1985806120000461,0.295899189072087,-0.1414655718339256,0.1004071697725367,0.0798577853432794,0.1220773572198051,0.1339460353249711,0.2198857258887859,0.1256890594208732,0.2698010276691094,0.1989949658805934,0.250449493555921,0.2276748276612572,0.1953230731424431,0.1048320267803003,0.242980117614462,0.3099667553498834,0.1315277166092294,0.2547323511145678,0.1102291138308831,0.3329117065951406,0.0871663155193374,0.09390371659309,-0.1849671681247485,0.1482393993810385,0.129007260786726,0.3205896147927293,0.2526238195931786,0.2028418477959014,0.443646411785553,0.3923519387385953,0.0029086772423176,-0.0121331562593417,0.0310872264577981,0.4857289239570209,0.1369239225049557
PARD6A,0.0541186513367899,-0.0802961836991614,0.0518116203928754,0.1577375038098299,0.1049763248606286,-0.0967801203549502,-0.0311377627233178,0.0576481085312158,-0.0577825898427798,0.0397505514884801,-0.0779594760202204,0.0190010456331947,-0.0466135194137063,-0.0229067454859085,-0.1010775355043357,0.1332476648617974,-0.0774419885859198,0.0005304853957221,0.1882105220879762,-0.2977906497033749,0.047910475827621,-0.0198745946029326,0.0390301539147009,-0.0169474800757495,0.0252380563407036,-0.0616773535211815,-0.1499831209873573,-0.0067881003847805,-0.0091186950954456,-0.1419820983637453,-0.0093090170677723,0.2171329836294857,0.0011695798981633,-0.0030064670742578,0.213039861720463,-0.0186348565154321,-0.0061704088841509
BBS10,0.1203883305197802,0.0626280903801381,-0.1077049384710212,0.0396991777752372,0.0936949047453869,-0.0550898779965958,-0.0674431960461035,0.0460999641228276,0.08271486560738,-0.0844827274761872,-0.0079252978760259,0.1590643709099996,0.0198933229107452,0.1653419669949108,0.1180471870675428,0.0104881420096001,-0.211405608062481,-0.0877224176611592,0.0360661823399166,0.1861926891532708,0.0398862229338112,-0.0773115150787395,0.0149039235907411,0.0700088580735668,-0.1429912141623516,0.1303480445269128,-0.0556806960679149,0.138496683490672,0.1331114426932056,0.0975367336860967,0.1559580055433038,0.1731858274041351,0.4881193075426565,0.0056345890021346,0.0483934167008456,0.0581422421287871,-0.061016787837154
OSGEP,-0.7883688851612944,-1.6229949459916793,-1.5846214287445324,-1.8027988640247896,-2.187764442500068,-1.1254864181859578,-1.207777916349462,-0.0848943612475847,-0.8483499721479714,-1.6759454707777743,-1.8099443241649644,-0.6083539565507772,-1.129930311741273,-1.414656637550844,-1.6599426121555756,-1.7471276652317502,-1.7678899287861385,-1.0880025153563828,-1.2605266431802675,-1.465872876527981,-1.0813248363473826,-1.5058810107778282,-1.3108475068384833,-1.51417573755757,-1.068999175348002,-1.2530538302214953,-1.0488985396303492,-1.7375604345936655,-1.2118824267279449,-2.027287360924054,-1.7500353781067115,-1.0084382720715213,-1.9794303085217648,-1.5387238246928168,-1.4018929656081176,-1.9734719833533407,-1.574308173605978
VAMP7,0.1590356039624146,0.2073641391082424,0.0155107569748654,0.0718260638517381,0.168117388731775,0.0935403037848074,0.03219820681664,0.2526821216448682,0.1699876890003193,0.0525742047654502,0.0803205300491792,0.0853488994165466,0.1032107143065862,0.1580313675092882,0.2072406157903886,0.2182244341701721,0.1828065585858919,0.0879948588873003,0.3225546284190628,0.2840993965370529,0.0993612540054356,0.1328127296193241,0.0867774813868639,0.2559279571096777,-0.0091123858133477,0.2109465370925357,0.0397947997009574,0.1462504347563289,0.1301890267264794,-0.1431485407132305,0.0779879611576889,0.1095858184441474,0.1820687745192123,0.003815636075968,0.0115854208517156,0.2035002789754727,0.1528473378771702
CNOT1,-0.559370281482024,-0.4531817428665546,-0.2720723047545542,-0.4243634059245947,-1.100023972626211,-0.4238041639453174,-0.4209062310244848,-0.7235292642769828,-0.4065476992045285,-0.7012036390561945,-0.4284647217280578,-0.711292176051199,-0.3230440143402903,-0.4530116973743557,-1.0341826790531905,-0.1804675386863499,-0.5255424657833562,-0.1731830041688978,-0.8752211251300768,-0.697066875540718,-0.56761406642337,-0.7231608999999808,-0.7421358134088726,0.1069361328862206,-0.7467931525736251,-0.4463061411015374,-0.1914023888983857,-0.4724962585772897,-0.498268415438114,-0.6526545108761733,-0.7995596907428378,-0.8792867676265488,-0.8611292084887732,-0.6429003601745983,-0.3506076684639054,-0.5308069637000912,-0.6011066737247056
AIMP2,-0.2912943053609323,-0.2730562174172132,-0.1698432797875578,-0.3756063753488917,-0.2082840580191632,-0.1408724301912595,-0.0566709800773792,-0.4681871237177905,-0.2953675555100373,-0.1405597371420526,-0.1279269722226647,-0.0511916039181684,-0.2724168271861514,-0.285467819739093,-0.1986374571527245,-0.2966741613593549,-0.2937570809088738,-0.1301189839964768,-0.1930497686391864,-0.1129710262198048,-0.1662692610073011,-0.1953764854686058,0.0522323124025066,-0.3923389661715337,-0.14639261505449,-0.1206017265511935,-0.0973924046558048,-0.1967399852549462,-0.0666920880358307,-0.3275580850112347,-0.247247664796396,-0.1570981016194375,-0.4040936650364768,-0.1581082172687884,0.0771848172020696,0.028597472418915,-0.0545444562272873
MS4A1,0.0899857401707255,0.0714806482549203,0.2507014276689895,-0.0195406230171371,0.0893130153337224,0.0787534175056314,0.0605976439541435,0.1964116476483574,0.1418706938429581,0.1089899309151416,0.1917047648662997,0.2312554269285033,0.3038150511729434,0.2391418347020441,0.2158120339376734,0.1036647495659242,0.1006206820501967,0.2608046506866748,0.1858381445807226,0.0329082519288238,0.105114673699032,0.1526631899712791,0.2115682447686298,-0.0594251622185016,0.1061073335016547,0.2265738601053052,0.19921414839213,-0.0173451433571801,0.0059345057690888,0.4093183462750224,0.1307116281775713,0.4127598670818573,0.2648586473270826,-0.2619374728205195,0.366227774138994,0.1278572355087886,0.0928335631607384
TAF15,0.1852273204822565,0.143089468888218,0.3173756229429252,0.1877733070814506,0.1237714122383784,-0.09610771102595,-0.0334009899262823,0.2617775255059458,0.0044865200047699,0.1083468138278691,-0.0618922939206148,-0.1184996679977087,-0.2132038633737265,0.055741629537199,0.2265900867783913,0.0082910194729309,0.1924354194462569,0.1686181588092556,0.0452790899159941,0.1343151304151964,0.087585655678738,0.1630107980541291,-0.2346210372522641,0.0541247800982423,0.2154223111113218,-0.122673196041349,-0.1770759875696497,0.4145047786266523,0.0381842278837559,-0.0456866358921617,0.0792641320946531,0.1556822609551039,0.1133991784422734,0.0454865466627983,-0.0646918094196209,0.0730507077635004,0.0140318431990017
