,ACH-000014,ACH-000219,ACH-000274,ACH-000304,ACH-000322,ACH-000348,ACH-000401,ACH-000404,ACH-000425,ACH-000441,ACH-000450,ACH-000458,ACH-000477,ACH-000550,ACH-000579,ACH-000580,ACH-000614,ACH-000632,ACH-000661,ACH-000765,ACH-000788,ACH-000799,ACH-000801,ACH-000805,ACH-000810,ACH-000822,ACH-000827,ACH-000881,ACH-000882,ACH-000884,ACH-000899,ACH-000915,ACH-000968,ACH-001041,ACH-001190,ACH-001239,ACH-001522,ACH-001563,ACH-001566,ACH-001567,ACH-001568,ACH-001570,ACH-001645,ACH-001970,ACH-001973,ACH-001982,ACH-001986,ACH-001990,ACH-002001,ACH-002002,ACH-002003,ACH-002005,ACH-002084,ACH-002143,ACH-002458,ACH-002459,ACH-002460,ACH-002461,ACH-002508,ACH-002510,ACH-002511,ACH-002512,ACH-002847
CFLAR,-0.2544729437562456,-0.1830811622494229,-0.1308419830693575,-0.2661420919882765,-0.1122939375406803,-1.530491489456131,-0.5573265884114075,0.063303519646786,-0.4012497246463731,-0.3421481222229863,-0.2611381281597022,-0.0476585173939572,-0.7324947362835832,-0.2419999985761794,-0.0015513920214124,-0.251202062744922,-0.3240994150555539,-0.5971414093207015,-0.0171085523779471,-0.201037194480488,-0.1694606590390335,-0.4381828437775154,-0.0777731308771633,-0.1977125665810812,-0.2701760733538125,-0.7010880596700105,-0.4516249007386655,-0.3833250599117175,-0.0942521815329604,-0.3266810174589706,-0.2933239333982169,-0.2222060456611475,-0.6561426598060012,-0.1239626395538173,-0.4665923859514091,-0.4850725135200583,-0.6443269074013792,-0.2522468535465804,-0.3507607079366905,-0.1965283967011352,-0.1184201967358645,-0.0759736118048438,-0.6042581208804518,-0.2549819350309554,-0.4968978715546992,-0.2117898729183316,-0.2857444261183465,-0.0422723186571487,-0.0579789607568658,-0.4243259040690256,0.2967935874015981,-0.0864120888882755,-0.2405166245010943,-0.5904826858837346,-0.3988739964210654,-0.5241286720394284,-0.3906578137473989,-1.7372803179845455,-0.1621417380020077,-0.1455733071768156,-0.556066945394561,-0.4464659690474441,-0.156389844704222
COL6A3,0.2073713788856307,-0.0400169550358216,0.0779839183487915,0.0391559795289418,-0.0495883474908681,-0.2081820553598232,-0.019108045024913,-0.008098062504469,-0.0236502846206102,0.0388480917800486,-0.0206954931894357,-0.0078169908153946,-0.3996074425306004,0.0507397301073386,0.1962548512497464,-0.065647979852204,0.0799209101165103,0.0170305613393144,0.1358184887042147,0.0021485151065883,0.0168440522419834,0.114160254519111,-0.0019430224720616,-0.1181303471377434,-0.1423681256371608,-0.0041299786622898,0.0815222561225702,0.0390626094126551,-0.0581271852467909,0.0630695888938108,-0.010940054143587,0.0116047276374792,-0.172507646723894,0.1491773705406349,0.0085050027874446,0.0428962857380795,0.0463536585607158,-0.0701512486117772,0.0416136226448223,-0.1180884218038693,-0.104000093031448,0.0201690878268168,0.0815475519090379,0.1503697021524898,0.2715070344845666,0.0552908383506316,0.0708368209387338,0.0359069507493833,0.0096233463744127,0.0515788636281941,-0.0833469254956776,-0.2375145451194727,0.111520378078921,0.065068540059722,0.0624848532565279,0.0471053853561334,0.1961105996967306,0.0346440127266226,-0.009146993725231,0.0618188432377946,-0.0781266960827568,0.4215817547234721,0.1144725679641001
PPP3CB,-0.0620948516685858,0.0154481701656332,-0.1326033689472483,0.0215835695261255,0.0647521704313735,-0.1504140711894472,-0.3221823492087505,-0.1565541713945003,-0.1424082427331959,-0.078384022451605,-0.0708649110172814,0.0001718777382029,-0.1098010100244908,-0.1177815624384231,-0.1857262866586237,-0.0491938150010054,-0.0774692203316063,-0.1185761578521946,0.0404796892640121,0.0085979914191004,-0.1561787418530213,-0.2171399465301014,-0.0480229381495087,-0.1222679483966132,-0.0994271812506141,-0.1389298991586944,-0.0926028339724725,-0.0930236191793454,0.0796850061061752,-0.177141788329789,-0.0300126104505,-0.2125665871145314,-0.1059095296992104,-0.0283906106225021,-0.1265414609683953,-0.0610875978834672,-0.0187145025273126,-0.0698364992210097,-0.1274593546938436,-0.0687805484880852,-0.0786420248896981,-0.0320650221958125,-0.0222749791669743,-0.147533104891082,-0.1799869820874552,-0.0386671140550606,0.0572940329373776,-0.0180395045850693,0.0573406761566258,-0.1720116974657399,-0.1252662525312239,-0.1168616800676885,-0.0424279923503317,-0.1614624644090054,-0.0087657072650993,-0.0528619753760091,-0.0132168340807329,-0.1757121040229821,-0.0732223391495384,-0.139352592772763,-0.087198342099922,-0.0681816405852591,-0.1635797160869068
HSPD1,-1.415939257226195,-2.606017697731421,-1.9941747762189697,-2.1846454635547365,-3.1449739895290945,-2.419030161896629,-2.2094667759840427,-1.8887678756001405,-1.7284982116919798,-2.3061983603094336,-2.296332763203567,-2.163653928949388,-1.6041806596505788,-1.90061290925806,-1.5462062032791497,-1.906057443560037,-2.0645964143759867,-2.009486013433888,-2.4416992576875733,-2.1950883159527708,-1.814773352842597,-2.129114858978618,-1.5754127591836635,-1.6230664658536584,-2.3941533741530616,-1.8642965076599527,-2.466624340072742,-2.0781113305327144,-1.637951266990591,-1.670106492716227,-2.5966060356314813,-2.018996614506152,-2.174149649220035,-2.003822604099088,-2.0150150247276244,-2.164144122366213,-1.6394089813603063,-1.055628442463138,-1.846361970890741,-1.7120660227524296,-2.072345340565909,-2.296323456937236,-1.7838694329977276,-1.8885965978553203,-1.913189821758228,-1.745302662040547,-1.6304416392035053,-2.1797527103399736,-1.5390026758869424,-2.5697075357588592,-1.7580452059912497,-1.981440611158909,-2.0411435220619403,-1.8081635983026536,-2.545489029716748,-2.0131985782843627,-2.948118160048948,-1.6798982742436543,-1.9597003895820173,-2.0465760389323853,-1.5030931991076564,-2.0480417789818848,-1.6869867255306137
SNRNP35,-1.5252409536151847,-1.648602472030734,-1.986463799352404,-1.045610857433143,-1.2094592887780604,-1.2504472911128814,-0.7055794622873841,-1.1469573651974132,-1.510986468068702,-1.554419321966943,-0.4876413366836529,-1.450932516813529,-0.9151486814307184,-1.5993388538923248,-1.7212561464339005,-1.2280510478594675,-1.0144007247301112,-1.623696242004305,-1.0994706270796717,-1.284423073800524,-2.8327110200463803,-1.1564685136316557,-1.6542177328964698,-1.334486172403319,-1.5772566937470462,-1.814111482696584,-1.7746054408857614,-1.3524032025311716,-1.691906531948218,-2.3942043186851727,-1.4550140519039914,-1.5427146693856293,-1.1891553217704018,-1.471261497579044,-1.5897129989238337,-1.7298759676358506,-1.2801069172006403,-1.7993937115466043,-1.446112706788635,-1.4315999316361674,-1.9113424769101208,-1.0895561781319618,-1.4019066669710445,-0.7883790348101091,-1.8453072105605703,-1.942973868900478,-1.1697509390076384,-1.7349614329956595,-1.891975770764588,-1.6312752335970666,-1.872576422171417,-1.4112907328840207,-2.0623688039942483,-0.8661511433164792,-1.1429317660151508,-1.6486702022512174,-1.2078470629549332,-1.957730799706746,-1.436617223173659,-1.202768535134474,-2.28835848326241,-1.0592479137237083,-1.7620774743727443
DDX23,-1.2498951338817903,-1.1687202849325553,-1.2054923762625545,-1.2679567349443723,-1.0907750699968206,-0.9869879292991756,-1.471843009017358,-0.8198507217057023,-0.8856479686286899,-0.9727015720220752,-0.9432424954745776,-1.1826837028015522,-0.463159897066552,-0.9563920356447768,-1.2241716519477008,-0.7773619760512196,-0.9336661019003384,-0.8015292775815835,-0.9783823975132272,-1.0737828626034216,-0.7885131671904526,-1.4642258506460122,-0.7819580637997154,-1.3191082261335,-0.968697182571695,-0.9915333320964628,-1.012039314618642,-0.5807621214718394,-1.020620294758512,-0.806929812896834,-0.7961922519769116,-0.97119218953835,-0.5967597958749954,-0.1354446509979071,-1.0089385725872857,-1.0819630593208391,-0.6219677126394717,-0.8997114805713061,-0.7016032438157167,-0.862936728353349,-1.079411598866228,-0.8887453619060194,-0.937562209671703,-1.0533508271710863,-1.1956024226337472,-0.706367636105515,-1.0332531405194958,-0.5234939253586369,-0.9658859178273184,-1.3551097685980356,-0.7005075150319022,-1.4811843235793776,-1.1522648106378697,-1.580962021971877,-1.4589959725141552,-1.0603318528209216,-1.4235645186939814,-0.7972958336933684,-1.0919825054812693,-0.7521198927203658,-0.985162956431758,-1.3931316006540102,-1.1636114703548504
EXOC7,0.0233893572291616,-0.1869080998093359,-0.2305828579552975,-0.183602795693684,0.0682524597332524,-0.1817336025045638,-0.194201400944254,-0.1604331792653577,-0.1567425019686583,-0.27162059269042,-0.3548032519502494,-0.3029813329865815,-0.1509505528467433,-0.2502325552186671,-0.425076710324876,-0.2664275058433502,-0.2474035307393046,-0.0946952828012645,-0.0079217998023271,0.0134649230760378,-0.2846481719486195,0.0463174622398671,-0.3381631056938425,-0.2588137777755761,0.4611259649351295,-0.0896069903163724,-0.513228863928109,-0.1585353702118195,-0.1690116193053873,-0.2409433744287644,-0.305769174288196,-0.2140706475877879,-0.1051208300068178,-0.0841070728305819,-0.4724326784797161,-0.202356542873858,-0.2229622115563911,-0.3921448017717054,-0.3840745625514481,-0.2497601433879292,-0.4383552333742282,-0.2680569995027082,-0.3997934330490259,0.3401192048080183,-0.1705703668977611,-0.0905396148550003,-0.028879647250276,-0.2529662794540614,-0.5347126101013235,-0.2215190631724422,-0.5247731777504641,0.2362658014328702,-0.2044854242312276,-0.3298456766731726,-0.1300782437512384,0.0118599962540081,0.1862425031991449,-0.2972367172180573,0.0233565100153477,-0.05225591065943,-0.0816785138784082,0.186538196171091,-0.2085124186868955
TSHZ3,0.0140690064269852,0.0714865278386732,0.1285980602805825,0.1042908835072719,-0.0384221885184941,0.0601690369979236,-0.2391920211148588,0.2409749493880922,0.0603112001479672,0.0232033476828647,0.3643424885684606,0.2296679225881492,0.126290879822963,0.1675012992756242,0.2375513149450134,-0.0762857042122581,0.0639853458992936,0.1227832288865101,0.0226594846203959,-0.0979215784178887,0.1001170704061386,0.0378048605331546,0.2301324144788525,0.1970994755946152,0.304598406545684,0.2220559851021413,0.2158376139611546,0.0179445986882709,-0.0562086043056899,-0.0154047735246932,-0.0039913968196973,0.1545177730960583,-0.0269274003522964,0.2161782654678901,0.0902207387666757,0.2044790835576438,0.0051696400151532,0.1546696839156709,0.1589263190949672,0.2168033463187158,0.236697019757986,0.1008865246813555,0.1716351473450411,0.2698045754242975,0.0719668682011358,0.0280845785079733,0.1316947837749219,0.2863230372895545,0.03728922795471,0.0818509155144628,0.0347372840991062,0.2276131246344842,0.4028381063845638,0.2048244984632161,0.0262926505211099,0.0355834188904357,0.3714082631116871,0.0879618341141084,-0.0451843892761724,0.0325496949422102,0.2563186526788545,-0.0701237905638008,0.036501146708033
THAP11,-0.2887217296860053,-0.245233773323494,-0.3140143154846097,-0.0849494850627155,-0.9093743792293918,-0.5692324981120399,-0.9014320467011592,-0.427634660122114,-0.4682674288978923,-0.7445320327173058,-1.3041722087782492,-0.3543841276939592,-1.0644770909124912,-0.5899440618044555,-0.2672122457103931,-0.5814469698521817,-1.0957728878873143,-0.683350317615883,-0.5814827949681404,-0.7598261974164675,-0.5747024857797922,-0.659823366806253,-0.479900468953275,-0.3941230263736294,-0.3177445442899964,-0.1635944133331449,-0.4579810080450366,-0.8215100832287486,-0.8278066938550981,-0.5369381829317764,-0.9884955964231724,-0.8308961428378439,-1.241394167979144,-0.785309805923162,-0.306755477980964,-0.6656956676677925,-0.4517489242950626,0.0161788225696721,-1.024086430227119,-0.4537938358541709,-0.2827974720556074,-0.5022548791437339,0.1842021393540104,-0.4459327427832538,-0.7005512053082461,-0.909278323188832,-0.9472995920753272,-0.8125174230540473,-0.0418109988837868,-0.1318601069334564,-0.12901029341638,-1.107685547850266,-0.4259380589628688,-0.8939610975949088,-0.921919045745172,-0.6344078641976502,-0.4501179133970528,-0.42870052528572,-0.6927397040294875,-1.1913010008812792,-0.1534454429021852,-0.3056659480365506,-0.6547464778824862
RPS15A,-2.7188107989347072,-3.052443615981377,-2.6846766480918545,-2.4268540145926383,-3.185319717076297,-2.723015755627865,-2.521934967517343,-2.78349170078429,-3.3576002683506205,-3.225572716625765,-3.0069945001296645,-2.485289548329772,-3.4956284941337583,-2.800948083369535,-2.7490225248127134,-2.616011818171428,-3.179252924206672,-2.4391160009853423,-2.4165498315866065,-2.5880383993331457,-3.2672413771998707,-2.801151302440718,-1.6063161632237704,-2.2283240269427296,-2.852461726075059,-2.450152512207436,-2.675903101435526,-2.67375774379194,-2.2918873236322144,-2.487239925799488,-2.5521431387611506,-2.3043189307339875,-3.0121203732869333,-2.787434761865218,-2.382468502117061,-2.4460603875083007,-2.228602215559223,-2.918976447213983,-2.545022620727742,-2.9718462497089217,-3.0390770135828813,-2.5702258077185607,-2.312857378306048,-2.744379101327045,-2.659781919495379,-2.291200506859431,-2.648688848968998,-2.836593183030945,-2.857905979117685,-3.314107304339984,-3.135567995271136,-2.307611300638004,-2.7397472928587567,-2.6147269175190773,-2.614988039777599,-2.284645294259556,-2.888218054911933,-1.9794254112712537,-2.2285287372076388,-2.2725920028136404,-2.8608600222229423,-2.6868586036675994,-3.265389288393388
PSEN2,0.0949365784562327,0.0249640503907933,-0.0885421741610463,0.0431626559417022,0.1591130147597405,-0.0820846860090514,0.0298893073966726,0.2612533073954505,0.0244692523747632,0.0548239418465683,0.0678422901133945,-0.1208530430953722,-0.0733892518619529,-0.0109170292549859,0.0580962606424047,0.1523238960901335,0.0829642407786842,-0.065723835914981,-0.0732093818602098,-0.0457192739860834,0.0179513957962476,0.1671016270404328,-0.154465659237851,0.0856531843100513,-0.2093731247362526,-0.0239790090177619,0.0959483721137887,0.070659712387215,0.0487260333175405,0.0177691796122111,0.0569276262812386,-0.0565287838588191,0.1387303214527216,0.0367089692385442,-0.0048184551321748,-0.0885662506773614,-0.0132020326789199,-0.0077347607246652,0.0206793526966364,0.0515294404462046,0.012250103591616,0.0352007643805966,0.0952461265903273,-0.1291744498135258,-0.0056637039629969,0.0266676320775078,0.1429761171151796,-0.0167222025262518,-0.0843572417831726,-0.0880129035684946,-0.0375427945152858,-0.0015732351754521,-0.0227458201097295,-0.1301835013952804,0.0913729200405302,0.069589466474991,-0.0118796314279167,-0.0341921418168643,0.0813604854027102,-0.0682384258514094,-0.1703180098695707,-0.032899028621591,0.0699012655192558
ECT2,-0.97247910994008,-0.8787004187430999,-0.9753102287950208,-0.3899271501778359,-0.737046790995877,-0.6686571770731534,-0.6398651247045687,-0.453180335364772,-0.7056267723808982,-0.842865423642911,-0.5253936250146509,-0.6807486508456098,-0.1833412796913413,-0.6986993207413463,-1.3683182753638552,-0.8243208053759058,-0.2124911848235319,-0.7589266464419404,-0.5294909977380728,-0.5298888358666003,-1.3422346005071923,-1.3403019917257766,-0.3648987170896389,-0.7053741387290863,-0.6330960117968687,-1.081622390344548,-0.4911525917605454,-0.6678447122814902,-0.7010326519264062,-1.4280097543833905,-0.802731196966081,-1.4205788686803458,-0.9623072619588684,-0.560201955016136,-0.9039901372985198,-0.7644061321474829,-0.8256941524575425,-0.9789729930400451,-1.0411485716783,-0.9958687604862484,-0.7654644146000925,-1.0131215061475654,-0.6738467186922811,-0.2563907858787795,-0.5736744418748284,-0.8976421195449696,-0.4386008969665065,-0.7769431019799699,-1.022615874409883,-1.159538780285112,-0.8993700443685527,-0.6907113409418582,-1.0569620360334877,-0.6997844329971622,-0.8248641314623031,-0.9774513425733222,-0.7083940424020143,-1.6627312554805431,-0.7244956733598714,-0.4647284157054503,-1.1078236960293222,-0.8234868738854625,-0.5901845923793433
FBXO6,0.0562656302508217,-0.0615240312716289,-0.0090130252403336,0.257169988867346,0.0931998145430085,-0.0398100948336596,0.0176355932926913,-0.10902635339222,-0.0681119066868618,0.0141420768942401,0.0552312298894547,0.0290295327049862,-0.0086785681193514,-0.0568876247624615,0.0438713775790625,0.1486594200571041,0.0494018304830235,-0.0183023924762346,-0.0429735445973325,0.0684059078149232,-0.0046488580910629,0.0053717938902646,-0.0822703677912351,-0.0519049368113425,0.0609169380737556,-0.063221518415857,-0.1248990488596608,-0.0754335126372242,-0.0424332322138644,0.0768797353754866,-0.0046288065854872,0.0643632109324357,-0.0817463883566549,-0.0267255682552317,-0.0369378607313803,0.0252830956416318,-0.048070015929343,-0.0836946706101889,-0.0620037448829171,0.013375531874971,-0.0961414974367275,0.056028566124477,-0.0081336175012708,-2.0651099324583283e-05,-0.2312920158270501,-0.0918528482374619,-0.1739042776584084,-0.0563789066732068,0.0282153730441132,-0.0449690073731716,-0.0396426108371906,0.0530081364551896,-0.1481661250763242,-0.0516827296739478,-0.1451201778236366,0.0101916368056941,0.0658575273688012,-0.0799626760891511,-0.05232890616415,-0.0896368137547578,-0.0399865195431939,-0.1577230577071819,-0.0165841440527575
TGFBRAP1,-0.2070138219082631,-0.1443633878602901,-0.1836184029537299,-0.7019094392961261,-0.4862021908453466,-0.2726698444823292,-0.1943733195507774,-0.363130704226203,-0.251801279750006,-0.3411199529018082,-0.3239015325010443,-0.2118715040008693,-0.3247378369317138,-0.23524423076335,-0.4094356801670943,-0.621205675294442,-0.9222651461545304,-0.3292013728311659,-0.2736366481676138,-0.136978557487382,-0.2048817404219315,-0.4159252587296929,-0.4553599632797452,-0.3490389235350941,0.3022604144686122,-0.2426243940076579,-0.3843996738208411,-0.3737327593210935,-0.059287863193926,-0.1647431730631225,-0.3274639883474409,-0.2701118428355678,-0.2587707915600478,-0.1899799851634168,-0.2520591635403753,-0.2393384550147867,-0.3436204795688533,-0.0892321343618841,-0.2058853304864461,-0.3864758872385022,-0.1761087382233565,-0.3806552605571748,-0.0528637629366871,-0.174586723075883,-0.5009221358207647,-0.1855476768272569,-0.2562540505304789,-0.5465031557006584,-0.1472932233309123,-0.1441699494927338,-0.0069728896411321,-0.4863660536450559,-0.2148252349745668,-0.0878445524671944,-0.6394010284460903,-0.3598208698173916,-0.4826155579547818,-0.2679507723016933,-0.0864379354969449,-0.2908544814747213,-0.20650739053476,-0.1663512096070107,-0.2492602829751456
YEATS2,-0.2072608659090741,-0.7071307673953787,-0.1786041885695585,-0.4362984993235231,0.1380520966516542,-0.3885510465790647,-0.6358900203378905,-0.3352833419971086,-0.4224251493877846,-0.4537615746641802,-0.1268125824695857,-0.8726526799447837,-0.107253174052562,-0.0709048063540014,-0.4294374114223567,-0.3829468380660766,-0.2276719618817328,-0.1912689841799354,-0.2424221800301874,-0.5281363297114737,-0.8705423200829907,-0.0829265412147632,-0.5647996122066689,-0.9210012476702856,-0.2913821243340368,-0.1800113515313582,-0.5381346289543617,-0.3068708676137704,-0.5087765835850221,-0.4539685352297286,-0.3300820024202127,-0.2675486834789268,-0.2155889220415243,-0.3142091826082037,-0.0966575029511147,-0.5010126815956227,-0.2112355337862613,-0.9849250518808962,-0.3846035868060713,-0.5243527704438198,-0.8040047368106159,-0.6277726205590266,-0.3642201970455037,-0.1768014077634265,-0.4320281450102435,-0.4715218619939183,-0.1166550449588297,-0.7336239795582533,-0.4888718478720165,-0.8423364529475286,-0.429931561811524,-0.1037192652930348,-0.5286986091758871,-0.6072894090923401,-0.4528372612015773,-0.5507025599092125,-0.1987775835741316,-0.1817128173848991,-0.0906498999572251,-0.4431324037037418,-0.2015370285841832,-0.7141021565764737,-0.1364810801384807
CARD8,-0.2570051335490586,-0.0939253954053011,-0.0103952450927386,-0.3431065657417266,0.0799333271713101,-0.1925687885150485,-0.0122491042260878,-0.2264872611831591,0.0774914637276621,-0.0480652179983341,0.0892054931204449,-0.1491963318090217,0.0767981233745163,-0.0871993040636271,-0.1036647516629165,-0.0881375418233397,-0.0717102512208521,-0.0670191849746165,-0.0724491971904677,-0.0314851755353737,-0.1612722185279186,-0.1062280315915112,-0.1534187867404234,-0.1013328891555413,-0.3726106493133861,-0.1237834511361685,-0.0873441300341678,0.0181532150134949,-0.0773304234458972,-0.0315152315850686,-0.0671684028273223,-0.1658230770790935,-0.0772589045057637,-0.056463986666139,-0.1072688004747389,-0.0842050979441964,-0.0125646543071587,-0.0532500243421609,-0.0179751954945189,-0.0548445615377604,-0.0151045548261186,-0.1780335379249327,-0.0824762098887232,-0.1125604078400497,-0.2185288557447977,-0.2028241100536691,0.0179136306976691,-0.0004053418929397,-0.0500714060138349,-0.0551554387142435,-0.0764701073500146,-0.1006283586984451,-0.0740543702259939,-0.0666353884959094,-0.0089951283201971,0.0237675292219546,0.1150938109515052,-0.001194876820102,-0.0371389534492935,0.0274732666145442,0.0483467853325062,-0.0959572599977443,-0.0944916450916705
MNAT1,-0.6651459561701254,-0.9174356520110508,-0.3887957981978773,-0.5967259822664626,-0.1571842938186898,-0.5765434280961639,-0.5814885466553972,-0.9014654838038488,-0.708499269774052,-0.8588237891180612,-0.545355898835125,-0.8418894440115597,-0.6478712814395309,-0.3966933168282448,-0.2785498976467888,-0.6784055819782995,-0.4273479716690469,-0.505847631372394,-0.3071696981177119,-0.5010631820621843,-1.0989878571839735,-0.032435842027789,-0.5813963607202627,-0.8007913162899443,-0.7708879030094776,0.1097992000908212,-0.8595377844523024,-0.601858163405671,-0.4264486126294906,-0.9441830269127566,-1.0319080426333995,-0.5904092567328019,-0.384973253602463,-0.6882108175615208,-0.0499828412278016,-0.8842531950620812,-0.6923345578068781,-0.3268666548945295,-0.8170835144254855,-1.192975846959284,-0.786163097900857,-0.3527562558164852,-1.167423291593689,-0.5583192671235531,-1.0667997999197774,-0.2952920726305518,-0.3062364597713701,-0.5016821641138255,-0.8278035737475111,-1.0119927289678412,-0.5649006438630165,-0.0994538690377347,-0.510816730840777,-0.4069885272520366,-0.098409616583454,-0.5512874737019497,-0.3513492629222312,-0.6707476530382379,-0.2819670014604256,-0.4730341476160116,-0.1746551920352673,-0.2709743497418796,-0.4036671071705753
STAT2,0.1202102424321225,-0.1683784149522832,-0.1362184734782719,-0.3830826660771679,-0.2707160631692263,-0.1076658200468229,-0.34541217244024,0.0995780217949501,-0.2535244209571077,-0.0423995915836153,-0.0629525381353772,-0.2166205894018659,-0.0547392908564517,-0.0930047211021226,-0.305377909984559,-0.1841991575824322,-0.2707073667392001,-0.0002538236984824,-0.155981140951322,-0.2980864218523491,-0.0695217256131098,-0.1820605506272029,-0.1038513154855292,-0.2326425412532174,0.2683609192219819,-0.0387211719807117,-0.0293897269054462,-0.0153419745582645,-0.0917718011993587,0.0098859521842475,-0.6098946904644239,-0.1190810812499703,-0.1821303501290361,-0.1568627413806053,-0.2913912984787381,-0.0986326994655083,-0.1933207817209146,-0.1185887664817704,-0.2732426320097199,-0.3963313829141202,-0.0543534003680652,-0.3467797360401737,0.1211569501110888,-0.0043321058313305,0.1631277005648729,-0.0753235861933266,-0.3103364617393978,0.0205876484789445,-0.2094314093175694,-0.0621321183890037,-0.2539014113833713,-0.3337724881368879,-0.1604653899696419,0.0873222615183483,-0.1798177494291918,-0.134992070578652,-0.1016638117221293,-0.0399455179496233,-0.105216741545074,-0.0257643295594463,0.0024124748822622,-0.0903859988025472,-0.3569870759513615
YES1,0.1632063198092458,-0.05209090753508,-0.1337990600086096,0.1286321941716396,0.0109511190088114,-0.0940117072299621,0.0369983546607005,0.1645663014979269,-0.0720022269216765,0.0827080154088078,-0.1995759431339825,0.0046740235793183,-0.047912154109922,-0.097273076940459,-0.0844972522089218,0.0335491667665362,-0.069260440042239,-0.0665582809992311,-0.0051233494744858,-0.0042762956556128,-0.1321072703927529,-0.0478948981507234,0.0501947643105505,-0.0373144988919594,-0.0757528037618463,-0.014271262586736,0.0034925017143552,0.0399590587919611,-0.0396026177007263,0.0517156125898752,0.083223740494513,-0.1185139771578485,0.0068625411901844,-0.1487300851813701,-0.0290118398694737,0.0088304821460107,0.053625581091203,0.0536001314022073,0.2531388765917916,0.0623667823583776,-0.1141429868509478,-0.0546205609915439,0.1311212123742057,-0.1739735335435065,0.1028167119714566,0.0470619481900272,0.1245791654460867,-0.0707586826167116,-0.0524949966912303,-0.0272170618293421,-0.176765689329575,0.2157458310542743,-0.0435199129440901,-0.0956528180496654,0.0784517650607937,-0.0507593021424532,-0.044029618584991,-0.0578899097661983,-0.0892047671500517,-0.1739304936864466,-0.1075419233279978,0.0829362813510877,-0.0202691113430123
UTRN,0.0745066635631413,0.0173192965026392,-0.0367894104613246,0.1967976674850572,0.1192660309382222,-0.0249627072250053,-0.1642104170768993,-0.1465490601121821,0.099418363740864,0.007028270652016,0.3368033723090649,-0.0183410055370519,0.0100152655240231,0.05670070569201,0.2116988131893202,0.1854775505997093,0.0107996771129921,-0.0937197033610362,-0.0481983742923791,-0.0485019375916069,0.1042597781408959,0.2182497501439137,0.003385274175296,-0.0364086811089595,-0.0799316133662199,0.0092251179046783,0.0104564167733582,0.052053734314916,0.0825827871738176,-0.1025895562089454,-0.0132747815502623,0.0926500754040146,0.0903321185094982,-0.0399833554401978,0.0930709514601224,0.0071252210389963,0.2012660888962783,0.0237386199510543,-0.1620008872779935,-0.0547088528921516,-0.0952333047700305,0.1217912664813348,-0.0657130645172666,-0.1335558919139866,-0.0740633235180806,-0.0530815766619473,-0.0963454822386342,-0.0150710092764277,0.0259693074566688,-0.0900732007816015,0.0196184793050752,-0.001649975872294,0.0715102437128334,-0.1158409728775985,0.0392836324782743,-0.0451381604532303,0.0833612655217013,-0.1524162840223256,-0.047587275200293,0.0576042807168639,-0.0825973675838202,-0.0359252904352527,-0.0936714251710437
RPS7,-1.925176165338376,-2.327985199499748,-2.469488025229284,-2.315132391188692,-2.1173715253284264,-1.9355081334046853,-1.6208063364926293,-2.046758402602079,-2.289549909627916,-2.41775232093574,-2.503792766438993,-1.9732203951861027,-2.538089279628745,-1.9626900232818216,-2.0057605488197776,-1.915071740115212,-2.1632692846274657,-2.2862746145784296,-2.1176918000757547,-2.1039744094485013,-2.229008031255581,-2.28073189373696,-1.8858451993205827,-1.9955878252562769,-1.9603577201927669,-1.477024737450127,-1.929284894492941,-1.8454697606337624,-1.8104585219742704,-1.9990098922661992,-2.273319983085523,-1.9847402711931312,-2.192167309129925,-1.7298597381182506,-2.140894342467722,-2.278803653954677,-1.8450577418534748,-2.316240879114816,-2.5031694075035387,-2.4859995626315907,-1.832151312066908,-2.4234843030861706,-2.136649259876102,-2.3002801071559995,-2.068677306572934,-2.425367428017585,-2.1218930381074266,-1.674864104003681,-2.3344083039472734,-1.3004284020164871,-2.445525058239008,-1.6653513095544246,-2.232091524618207,-2.2164998182835456,-1.6565472427278245,-2.1712920661552384,-2.150268258012631,-1.862003529224701,-1.9685536515671007,-2.0012636220270856,-2.1814935481133944,-2.1796061696381432,-1.7204808190774374
SART1,-0.945488205378649,-0.9519832388767788,-1.1388343715324083,-1.3657620659235656,-1.3242437997455343,-0.9341627113171226,-0.977077762480405,-1.182430296634302,-1.306154651593634,-0.9728123164958676,-0.8914758195199735,-1.227417745810684,-1.6158089176593398,-0.765289951908579,-1.0110733572847077,-0.8228003426957896,-1.1325701789303309,-0.8886454831027127,-1.7251920498123814,-0.7953072575937696,-1.0634907628867312,-1.4275841470421364,-0.8645624063369655,-0.9966599843228188,-1.0207103885374638,-0.7781352502255477,-1.1567811175298768,-1.3135374643904714,-1.1235114408072353,-1.0891892844994402,-1.0651257425576413,-0.8728201526545293,-0.7775715674122458,-0.785472976909706,-1.1136283664213662,-1.15621512149913,-1.155795880988498,-1.0190279010954368,-0.8480809177492706,-1.5840919154272686,-1.4958455088472409,-1.6520022892654105,-1.5208123247704408,-1.0160490216656377,-1.2853556652360296,-1.0658138273723603,-1.2552961778507987,-1.2326248333430414,-1.300955944856076,-1.1706114164647734,-1.25517002166014,-1.1936983184636607,-1.4513224910498304,-0.9872461640270284,-1.7637078268947275,-1.3357397844984291,-1.1976567367786295,-0.9796747947328678,-1.0712839313768292,-0.7538801781780381,-1.0718835026791245,-1.4967253256867656,-1.2084119581284394
